order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_region,shipping_cost,delivery_date,payment_id
209514,15169,4/6/2025,Shipped,Mumbai,Maharashtra,West,263.3,4/10/2025,309514
209515,13243,11/23/2025,Shipped,Ludhiana,Punjab,North,181.38,11/29/2025,309515
209516,17427,8/22/2025,Delivered,Bhopal,Madhya Pradesh,Central,278.89,8/28/2025,309516
209517,17878,11/1/2025,Processing,Lucknow,Uttar Pradesh,North,104.96,,309517
209518,17440,12/12/2025,Delivered,Ludhiana,Punjab,North,62.36,12/19/2025,309518
209519,14143,9/5/2024,Delivered,Kolkata,West Bengal,East,242.26,9/8/2024,309519
209520,12454,12/17/2025,Delivered,Patna,Bihar,East,187.19,12/25/2025,309520
209521,17641,8/13/2023,Delivered,Kolkata,West Bengal,East,174.97,8/16/2023,309521
209522,12992,4/8/2025,Delivered,Bhubaneswar,Odisha,East,149.61,4/14/2025,309522
209523,13023,3/16/2025,Delivered,Hyderabad,Telangana,South,125.1,3/17/2025,309523
209524,15131,8/18/2024,Delivered,Bengaluru,Karnataka,South,254.84,8/26/2024,309524
209525,15120,9/24/2025,Processing,New Delhi,Delhi,North,161.02,,309525
209526,10825,10/4/2025,Delivered,Bhubaneswar,Odisha,East,86.77,10/16/2025,309526
209527,11492,10/22/2024,Delivered,Bhubaneswar,Odisha,East,217.02,10/30/2024,309527
209528,10001,12/29/2025,Delivered,Lucknow,Uttar Pradesh,North,273.94,1/3/2026,309528
209529,10791,7/16/2023,Delivered,Mumbai,Maharashtra,West,99.87,7/20/2023,309529
209530,12737,10/12/2025,Delivered,Mumbai,Maharashtra,West,207.26,10/19/2025,309530
209531,17578,6/19/2025,Delivered,Kolkata,West Bengal,East,146.08,6/24/2025,309531
209532,16462,4/16/2023,Cancelled,Lucknow,Uttar Pradesh,North,111.09,,309532
209533,11813,9/18/2025,Delivered,Lucknow,Uttar Pradesh,North,260.74,9/23/2025,309533
209534,10903,4/30/2025,Delivered,Kolkata,West Bengal,East,54.41,5/2/2025,309534
209535,17990,6/24/2024,Delivered,Bhubaneswar,Odisha,East,339.4,6/30/2024,309535
209536,15830,10/23/2025,Delivered,Patna,Bihar,East,136.65,11/1/2025,309536
209537,14197,11/10/2025,Delivered,Kolkata,West Bengal,East,211.44,11/14/2025,309537
209538,17842,5/20/2025,Processing,Bengaluru,Karnataka,South,45.39,,309538
209539,17634,9/19/2025,Delivered,New Delhi,Delhi,North,251.68,9/27/2025,309539
209540,10901,12/13/2025,Delivered,Hyderabad,Telangana,South,217.78,12/18/2025,309540
209541,15140,11/25/2025,Delivered,Bhubaneswar,Odisha,East,128.32,12/3/2025,309541
209542,15596,7/17/2025,Delivered,Ahmedabad,Gujarat,West,209.99,7/22/2025,309542
209543,16972,9/2/2025,Delivered,Chennai,Tamil Nadu,South,206.52,9/9/2025,309543
209544,13997,11/25/2023,Delivered,Kolkata,West Bengal,East,152.75,12/1/2023,309544
209545,15512,5/9/2025,Delivered,New Delhi,Delhi,North,256.64,5/13/2025,309545
209546,12837,12/12/2025,Shipped,Ahmedabad,Gujarat,West,259.85,12/13/2025,309546
209547,13204,9/17/2024,Delivered,Ahmedabad,Gujarat,West,160.43,9/20/2024,309547
209548,14510,8/16/2025,Delivered,Bengaluru,Karnataka,South,45.12,8/21/2025,309548
209549,11701,9/26/2025,Delivered,Ludhiana,Punjab,North,213.05,10/3/2025,309549
209550,16426,7/6/2025,Shipped,Kolkata,West Bengal,East,185.98,7/14/2025,309550
209551,13989,10/24/2024,Shipped,Bhopal,Madhya Pradesh,Central,171.3,10/28/2024,309551
209552,16873,8/30/2024,Delivered,Hyderabad,Telangana,South,156.25,9/7/2024,309552
209553,16392,8/13/2025,Delivered,Ahmedabad,Gujarat,West,141.86,8/19/2025,309553
209554,14498,7/18/2023,Shipped,Hyderabad,Telangana,South,146.54,7/23/2023,309554
209555,15576,5/14/2024,Delivered,Mumbai,Maharashtra,West,65.82,5/19/2024,309555
209556,16846,4/7/2025,Delivered,Kolkata,West Bengal,East,66.59,4/13/2025,309556
209557,12709,1/8/2024,Delivered,Mumbai,Maharashtra,West,62.81,1/13/2024,309557
209558,15909,9/7/2025,Delivered,Bengaluru,Karnataka,South,101.26,9/12/2025,309558
209559,17435,10/1/2025,Delivered,Kolkata,West Bengal,East,56.83,10/7/2025,309559
209560,10254,9/17/2025,Shipped,Bengaluru,Karnataka,South,278.82,9/24/2025,309560
209561,14006,5/24/2024,Delivered,Mumbai,Maharashtra,West,213.5,5/29/2024,309561
209562,11139,3/23/2024,Processing,Kolkata,West Bengal,East,163.5,,309562
209563,13075,12/5/2024,Delivered,Kochi,Kerala,South,172.54,12/11/2024,309563
209564,16674,9/2/2024,Delivered,Hyderabad,Telangana,South,253.58,9/6/2024,309564
209565,11570,6/18/2025,Delivered,Hyderabad,Telangana,South,118.02,6/25/2025,309565
209566,10297,9/14/2024,Delivered,Bhopal,Madhya Pradesh,Central,274.45,9/19/2024,309566
209567,12255,5/19/2025,Delivered,Gurugram,Haryana,North,183.73,5/25/2025,309567
209568,16329,1/30/2025,Delivered,Chennai,Tamil Nadu,South,116.43,2/2/2025,309568
209569,10851,6/30/2025,Delivered,Mumbai,Maharashtra,West,65.52,7/5/2025,309569
209570,14712,12/13/2025,Delivered,Bengaluru,Karnataka,South,210.4,12/19/2025,309570
209571,16016,8/1/2025,Delivered,Kolkata,West Bengal,East,78.14,8/9/2025,309571
209572,14569,8/11/2025,Delivered,New Delhi,Delhi,North,125.97,8/12/2025,309572
209573,17489,10/10/2025,Delivered,Mumbai,Maharashtra,West,276.68,10/17/2025,309573
209574,16156,3/2/2025,Delivered,Kolkata,West Bengal,East,58.62,3/7/2025,309574
209575,10694,11/21/2024,Delivered,Bengaluru,Karnataka,South,76.82,11/26/2024,309575
209576,16904,11/3/2025,Shipped,Bengaluru,Karnataka,South,146.51,11/4/2025,309576
209577,14386,11/2/2024,Delivered,Ludhiana,Punjab,North,61.89,11/4/2024,309577
209578,17743,10/18/2023,Delivered,Patna,Bihar,East,276.28,10/25/2023,309578
209579,17889,6/11/2024,Shipped,Lucknow,Uttar Pradesh,North,243.07,6/19/2024,309579
209580,11291,12/9/2025,Delivered,Hyderabad,Telangana,South,155.79,12/14/2025,309580
209581,11992,10/8/2025,Delivered,Jaipur,Rajasthan,North,235.88,10/17/2025,309581
209582,15289,9/1/2025,Delivered,Bengaluru,Karnataka,South,167.35,9/2/2025,309582
209583,10426,7/9/2025,Delivered,Patna,Bihar,East,168.95,7/13/2025,309583
209584,13202,6/13/2025,Delivered,Ludhiana,Punjab,North,263.79,6/14/2025,309584
209585,17910,8/1/2025,Delivered,Chennai,Tamil Nadu,South,62.08,8/8/2025,309585
209586,14226,8/13/2025,Delivered,Kochi,Kerala,South,270.62,8/21/2025,309586
209587,12638,9/16/2025,Delivered,Mumbai,Maharashtra,West,224.27,9/21/2025,309587
209588,11432,5/4/2025,Delivered,Ahmedabad,Gujarat,West,157.57,5/10/2025,309588
209589,16081,7/20/2024,Delivered,Mumbai,Maharashtra,West,233.48,7/24/2024,309589
209590,17455,12/28/2025,Delivered,Gurugram,Haryana,North,52.27,1/4/2026,309590
209591,17440,12/16/2025,Delivered,Ludhiana,Punjab,North,119.4,12/24/2025,309591
209592,10492,1/8/2025,Delivered,Ahmedabad,Gujarat,West,260.62,1/9/2025,309592
209593,10574,3/26/2024,Delivered,Lucknow,Uttar Pradesh,North,238.38,4/1/2024,309593
209594,17935,12/15/2025,Delivered,Ahmedabad,Gujarat,West,268.52,12/21/2025,309594
209595,17621,8/18/2024,Delivered,Bengaluru,Karnataka,South,204.13,8/20/2024,309595
209596,11746,1/16/2024,Delivered,Ahmedabad,Gujarat,West,76.28,1/18/2024,309596
209597,11555,3/4/2024,Delivered,Mumbai,Maharashtra,West,270.68,3/8/2024,309597
209598,14748,1/28/2024,Delivered,Ahmedabad,Gujarat,West,155.17,2/2/2024,309598
209599,12515,9/14/2025,Cancelled,Mumbai,Maharashtra,West,278.55,,309599
209600,15811,7/13/2025,Delivered,New Delhi,Delhi,North,194.68,7/20/2025,309600
209601,11636,9/23/2025,Delivered,Chennai,Tamil Nadu,South,230.81,9/28/2025,309601
209602,16526,1/8/2025,Shipped,Bhopal,Madhya Pradesh,Central,105.12,1/13/2025,309602
209603,12237,12/28/2025,Shipped,Mumbai,Maharashtra,West,131.47,1/6/2026,309603
209604,11071,2/17/2025,Delivered,Kochi,Kerala,South,116.85,2/24/2025,309604
209605,12730,7/3/2025,Shipped,Kochi,Kerala,South,282.16,7/8/2025,309605
209606,10159,7/2/2025,Delivered,Lucknow,Uttar Pradesh,North,131.41,7/8/2025,309606
209607,15227,11/22/2024,Delivered,Mumbai,Maharashtra,West,60.19,11/26/2024,309607
209608,10515,6/19/2025,Delivered,Bengaluru,Karnataka,South,62.32,6/23/2025,309608
209609,11165,4/8/2024,Delivered,Mumbai,Maharashtra,West,116.45,4/10/2024,309609
209610,16433,3/21/2024,Delivered,Kolkata,West Bengal,East,275.98,3/26/2024,309610
209611,14058,10/11/2025,Delivered,Gurugram,Haryana,North,48.06,10/18/2025,309611
209612,14781,6/16/2025,Delivered,Bengaluru,Karnataka,South,153.81,6/22/2025,309612
209613,12227,5/14/2025,Delivered,Lucknow,Uttar Pradesh,North,219.56,5/20/2025,309613
209614,17779,12/19/2023,Delivered,Mumbai,Maharashtra,West,117.52,12/25/2023,309614
209615,17903,10/31/2025,Delivered,Gurugram,Haryana,North,137.44,11/8/2025,309615
209616,12923,4/13/2024,Delivered,Mumbai,Maharashtra,West,124.98,4/16/2024,309616
209617,16405,12/15/2025,Delivered,Mumbai,Maharashtra,West,56.42,12/18/2025,309617
209618,16492,12/10/2025,Delivered,Jaipur,Rajasthan,North,103.78,12/17/2025,309618
209619,17367,10/19/2025,Delivered,Mumbai,Maharashtra,West,228.75,10/24/2025,309619
209620,16953,6/16/2025,Delivered,Kolkata,West Bengal,East,236.81,6/19/2025,309620
209621,13517,12/14/2025,Delivered,Ahmedabad,Gujarat,West,114.84,12/19/2025,309621
209622,12882,3/19/2025,Delivered,Kolkata,West Bengal,East,276.3,3/20/2025,309622
209623,17489,10/6/2025,Delivered,Mumbai,Maharashtra,West,63.11,10/13/2025,309623
209624,13245,6/2/2024,Delivered,Kolkata,West Bengal,East,201.05,6/5/2024,309624
209625,14166,3/9/2024,Delivered,Bengaluru,Karnataka,South,122.18,3/10/2024,309625
209626,10769,12/7/2025,Delivered,Kolkata,West Bengal,East,153.96,12/14/2025,309626
209627,12329,4/5/2025,Delivered,New Delhi,Delhi,North,132.74,4/10/2025,309627
209628,11282,11/16/2023,Delivered,Chennai,Tamil Nadu,South,54.3,11/22/2023,309628
209629,10643,5/14/2024,Delivered,Kolkata,West Bengal,East,245.25,5/22/2024,309629
209630,12970,3/21/2025,Shipped,Mumbai,Maharashtra,West,232.02,3/28/2025,309630
209631,14136,11/30/2025,Processing,Kolkata,West Bengal,East,59.17,,309631
209632,16327,8/20/2025,Delivered,Bhubaneswar,Odisha,East,287.66,8/27/2025,309632
209633,14901,5/17/2025,Delivered,Hyderabad,Telangana,South,126.51,5/26/2025,309633
209634,16658,7/9/2025,Delivered,Gurugram,Haryana,North,88.28,7/15/2025,309634
209635,11868,11/17/2025,Delivered,Mumbai,Maharashtra,West,100.86,11/19/2025,309635
209636,16442,6/20/2024,Delivered,Ludhiana,Punjab,North,66.69,6/21/2024,309636
209637,10392,10/2/2025,Delivered,Mumbai,Maharashtra,West,79.86,10/8/2025,309637
209638,12192,2/15/2025,Delivered,New Delhi,Delhi,North,155.42,2/18/2025,309638
209639,13545,2/18/2025,Delivered,Bengaluru,Karnataka,South,238.18,2/23/2025,309639
209640,17659,5/23/2025,Delivered,Mumbai,Maharashtra,West,172.72,5/29/2025,309640
209641,10722,5/14/2024,Delivered,Hyderabad,Telangana,South,172.66,5/18/2024,309641
209642,12102,9/12/2025,Delivered,Mumbai,Maharashtra,West,235.08,9/14/2025,309642
209643,11200,3/17/2025,Delivered,Lucknow,Uttar Pradesh,North,248.38,3/19/2025,309643
209644,13395,9/7/2024,Delivered,Lucknow,Uttar Pradesh,North,192.16,9/11/2024,309644
209645,12618,1/28/2024,Shipped,Kochi,Kerala,South,203.15,2/5/2024,309645
209646,10734,6/11/2025,Delivered,Chennai,Tamil Nadu,South,99.68,6/13/2025,309646
209647,13858,9/21/2025,Delivered,Hyderabad,Telangana,South,74.59,9/30/2025,309647
209648,13885,12/13/2025,Shipped,Bhopal,Madhya Pradesh,Central,191.93,12/19/2025,309648
209649,15073,7/7/2025,Processing,Hyderabad,Telangana,South,250.21,,309649
209650,16777,11/5/2025,Delivered,Chennai,Tamil Nadu,South,251.43,11/9/2025,309650
209651,17787,9/7/2025,Delivered,Jaipur,Rajasthan,North,182.54,9/14/2025,309651
209652,10819,11/9/2025,Delivered,Ahmedabad,Gujarat,West,83.41,11/14/2025,309652
209653,12709,6/25/2025,Delivered,Mumbai,Maharashtra,West,258.37,6/30/2025,309653
209654,17780,5/28/2025,Delivered,Lucknow,Uttar Pradesh,North,181.64,6/4/2025,309654
209655,14547,5/7/2025,Delivered,Bhopal,Madhya Pradesh,Central,131.42,5/14/2025,309655
209656,13167,9/9/2024,Delivered,Kolkata,West Bengal,East,73.4,9/14/2024,309656
209657,13482,11/18/2024,Delivered,Lucknow,Uttar Pradesh,North,190.67,11/21/2024,309657
209658,16791,10/17/2024,Delivered,Chennai,Tamil Nadu,South,107.17,10/20/2024,309658
209659,16972,12/30/2025,Processing,Chennai,Tamil Nadu,South,203.55,,309659
209660,12343,8/17/2024,Delivered,Lucknow,Uttar Pradesh,North,222.69,8/21/2024,309660
209661,12456,6/29/2025,Delivered,New Delhi,Delhi,North,100.68,7/5/2025,309661
209662,15670,5/5/2025,Delivered,Bhubaneswar,Odisha,East,161.98,5/14/2025,309662
209663,10512,11/3/2023,Shipped,Bhubaneswar,Odisha,East,224.47,11/10/2023,309663
209664,16829,6/4/2024,Delivered,Ahmedabad,Gujarat,West,170.72,6/7/2024,309664
209665,10051,9/24/2025,Delivered,Mumbai,Maharashtra,West,211.6,9/26/2025,309665
209666,13677,8/13/2024,Delivered,Bengaluru,Karnataka,South,61.53,8/17/2024,309666
209667,16428,4/1/2023,Delivered,Chennai,Tamil Nadu,South,219.66,4/6/2023,309667
209668,17374,7/19/2025,Delivered,Bhubaneswar,Odisha,East,285.96,7/24/2025,309668
209669,15036,6/12/2025,Delivered,Mumbai,Maharashtra,West,196.6,6/17/2025,309669
209670,14247,3/29/2023,Delivered,Bhubaneswar,Odisha,East,138.87,4/8/2023,309670
209671,15655,1/13/2024,Delivered,Bengaluru,Karnataka,South,217.17,1/17/2024,309671
209672,16786,11/16/2025,Delivered,New Delhi,Delhi,North,119.92,11/20/2025,309672
209673,10099,12/20/2025,Delivered,Kolkata,West Bengal,East,62.74,12/26/2025,309673
209674,14884,3/8/2025,Delivered,Chennai,Tamil Nadu,South,100.18,3/16/2025,309674
209675,16222,5/21/2025,Delivered,Mumbai,Maharashtra,West,218.75,5/27/2025,309675
209676,17440,12/18/2025,Shipped,Ludhiana,Punjab,North,131.68,12/20/2025,309676
209677,13188,6/29/2025,Delivered,Kochi,Kerala,South,341.05,7/8/2025,309677
209678,17287,4/2/2024,Delivered,Patna,Bihar,East,296.42,4/8/2024,309678
209679,15071,11/18/2025,Delivered,Bengaluru,Karnataka,South,86.04,11/22/2025,309679
209680,12660,12/23/2024,Delivered,Mumbai,Maharashtra,West,237.77,12/25/2024,309680
209681,17876,12/15/2025,Delivered,Mumbai,Maharashtra,West,273.77,12/19/2025,309681
209682,10449,12/21/2024,Delivered,Kolkata,West Bengal,East,236.05,12/26/2024,309682
209683,17002,6/28/2025,Delivered,Ludhiana,Punjab,North,220.18,6/30/2025,309683
209684,14237,8/30/2025,Delivered,Chennai,Tamil Nadu,South,86.82,9/3/2025,309684
209685,14703,11/8/2025,Delivered,Chennai,Tamil Nadu,South,78.06,11/9/2025,309685
209686,16694,10/19/2025,Processing,Patna,Bihar,East,234.84,,309686
209687,17454,8/1/2025,Delivered,Ahmedabad,Gujarat,West,107.82,8/5/2025,309687
209688,17239,10/1/2025,Shipped,Hyderabad,Telangana,South,114.21,10/6/2025,309688
209689,13721,9/8/2024,Delivered,Ahmedabad,Gujarat,West,65.39,9/11/2024,309689
209690,15760,7/16/2025,Delivered,Kolkata,West Bengal,East,136.69,7/21/2025,309690
209691,16103,6/3/2024,Shipped,Bhubaneswar,Odisha,East,147.32,6/7/2024,309691
209692,12764,5/6/2025,Delivered,Bengaluru,Karnataka,South,257.35,5/8/2025,309692
209693,12415,11/25/2025,Delivered,Hyderabad,Telangana,South,253.33,11/30/2025,309693
209694,16637,12/7/2024,Delivered,Mumbai,Maharashtra,West,244.53,12/14/2024,309694
209695,14283,9/28/2025,Cancelled,Ahmedabad,Gujarat,West,181.03,,309695
209696,11776,11/16/2024,Delivered,New Delhi,Delhi,North,170.13,11/18/2024,309696
209697,17110,9/5/2025,Delivered,Mumbai,Maharashtra,West,84.99,9/12/2025,309697
209698,13954,8/1/2025,Delivered,Lucknow,Uttar Pradesh,North,73.17,8/6/2025,309698
209699,17030,12/8/2023,Delivered,Kochi,Kerala,South,186.04,12/15/2023,309699
209700,11293,11/16/2024,Delivered,New Delhi,Delhi,North,112.18,11/25/2024,309700
209701,17200,4/17/2023,Delivered,Jaipur,Rajasthan,North,217.59,4/22/2023,309701
209702,13224,10/1/2025,Delivered,Jaipur,Rajasthan,North,164.72,10/7/2025,309702
209703,12321,11/20/2025,Delivered,Kolkata,West Bengal,East,220.14,11/23/2025,309703
209704,12956,11/30/2025,Delivered,Bengaluru,Karnataka,South,268.03,12/7/2025,309704
209705,14855,10/26/2024,Delivered,Kolkata,West Bengal,East,78.12,10/27/2024,309705
209706,12392,9/17/2025,Delivered,Lucknow,Uttar Pradesh,North,193.01,9/19/2025,309706
209707,15210,5/6/2025,Delivered,Kolkata,West Bengal,East,219.51,5/10/2025,309707
209708,14043,11/5/2025,Delivered,Mumbai,Maharashtra,West,158.96,11/6/2025,309708
209709,15310,5/27/2024,Delivered,Bengaluru,Karnataka,South,208.73,5/30/2024,309709
209710,12700,11/9/2024,Delivered,Kochi,Kerala,South,170.42,11/18/2024,309710
209711,12087,3/28/2025,Delivered,Chennai,Tamil Nadu,South,196.69,3/30/2025,309711
209712,15479,9/27/2025,Delivered,New Delhi,Delhi,North,212.99,9/28/2025,309712
209713,14243,11/5/2024,Delivered,Hyderabad,Telangana,South,215.98,11/9/2024,309713
209714,11110,10/6/2025,Delivered,Mumbai,Maharashtra,West,149.78,10/7/2025,309714
209715,15285,12/24/2025,Delivered,Mumbai,Maharashtra,West,128.27,12/31/2025,309715
209716,12191,6/9/2025,Processing,Kolkata,West Bengal,East,72.18,,309716
209717,12917,5/24/2025,Delivered,Bengaluru,Karnataka,South,78.26,5/27/2025,309717
209718,16898,7/18/2025,Delivered,Kolkata,West Bengal,East,231.09,7/22/2025,309718
209719,11607,12/12/2025,Delivered,Gurugram,Haryana,North,237.16,12/18/2025,309719
209720,13438,10/4/2025,Processing,Bengaluru,Karnataka,South,264.91,,309720
209721,10675,6/1/2024,Shipped,Ahmedabad,Gujarat,West,228.28,6/2/2024,309721
209722,13606,10/25/2025,Delivered,Kolkata,West Bengal,East,252.69,10/28/2025,309722
209723,17405,7/17/2025,Delivered,New Delhi,Delhi,North,80.2,7/23/2025,309723
209724,14464,11/8/2025,Delivered,Gurugram,Haryana,North,73.93,11/10/2025,309724
209725,16994,9/6/2025,Delivered,New Delhi,Delhi,North,169.05,9/9/2025,309725
209726,14343,12/10/2025,Delivered,New Delhi,Delhi,North,266.84,12/14/2025,309726
209727,10449,7/21/2025,Delivered,Kolkata,West Bengal,East,249.76,7/24/2025,309727
209728,14048,12/15/2025,Delivered,Bengaluru,Karnataka,South,50.42,12/20/2025,309728
209729,11865,11/2/2023,Delivered,Ahmedabad,Gujarat,West,252.65,11/5/2023,309729
209730,13454,12/28/2024,Delivered,Kolkata,West Bengal,East,80.94,1/5/2025,309730
209731,11905,1/28/2025,Delivered,Ahmedabad,Gujarat,West,260.72,2/3/2025,309731
209732,10876,12/5/2025,Delivered,Kochi,Kerala,South,267.2,12/12/2025,309732
209733,11676,12/17/2025,Shipped,Gurugram,Haryana,North,174.25,12/25/2025,309733
209734,13205,1/23/2024,Delivered,Ludhiana,Punjab,North,117.07,1/28/2024,309734
209735,16657,12/1/2025,Delivered,Ahmedabad,Gujarat,West,235.57,12/6/2025,309735
209736,16240,11/8/2025,Delivered,New Delhi,Delhi,North,93.4,11/14/2025,309736
209737,10301,2/10/2025,Delivered,Lucknow,Uttar Pradesh,North,185.89,2/15/2025,309737
209738,16309,6/19/2025,Delivered,Chennai,Tamil Nadu,South,197.54,6/25/2025,309738
209739,10253,11/25/2024,Shipped,Hyderabad,Telangana,South,89.45,11/30/2024,309739
209740,10576,12/28/2025,Processing,New Delhi,Delhi,North,186.74,,309740
209741,16176,10/8/2024,Processing,Bhopal,Madhya Pradesh,Central,194.11,,309741
209742,13143,11/24/2025,Shipped,Bhopal,Madhya Pradesh,Central,136.39,12/2/2025,309742
209743,12556,10/21/2023,Delivered,Jaipur,Rajasthan,North,274.24,10/25/2023,309743
209744,13006,12/25/2025,Delivered,Lucknow,Uttar Pradesh,North,190.27,12/29/2025,309744
209745,14205,3/20/2025,Delivered,Lucknow,Uttar Pradesh,North,195.18,3/24/2025,309745
209746,14887,8/11/2024,Shipped,Kolkata,West Bengal,East,132.41,8/12/2024,309746
209747,15443,5/22/2025,Delivered,Patna,Bihar,East,289,6/1/2025,309747
209748,10769,10/26/2025,Delivered,Kolkata,West Bengal,East,72.82,10/29/2025,309748
209749,11293,3/31/2025,Delivered,New Delhi,Delhi,North,254.51,4/6/2025,309749
209750,13475,11/16/2024,Delivered,New Delhi,Delhi,North,240.42,11/17/2024,309750
209751,16972,7/12/2025,Delivered,Chennai,Tamil Nadu,South,99.81,7/16/2025,309751
209752,16184,12/7/2023,Processing,Jaipur,Rajasthan,North,79,,309752
209753,11441,7/1/2025,Delivered,Mumbai,Maharashtra,West,248.41,7/7/2025,309753
209754,12275,8/28/2025,Shipped,Kochi,Kerala,South,183.37,9/5/2025,309754
209755,13022,2/4/2025,Delivered,Lucknow,Uttar Pradesh,North,75.11,2/10/2025,309755
209756,16935,11/8/2025,Delivered,Ahmedabad,Gujarat,West,226.99,11/13/2025,309756
209757,17840,5/9/2025,Delivered,Bengaluru,Karnataka,South,191.96,5/12/2025,309757
209758,10581,11/26/2025,Delivered,Hyderabad,Telangana,South,192,11/29/2025,309758
209759,13893,12/19/2025,Delivered,New Delhi,Delhi,North,103.7,12/25/2025,309759
209760,12902,11/17/2025,Processing,Gurugram,Haryana,North,270.3,,309760
209761,12558,12/7/2023,Delivered,Bengaluru,Karnataka,South,252.22,12/11/2023,309761
209762,14002,8/27/2025,Delivered,Chennai,Tamil Nadu,South,66,8/29/2025,309762
209763,15814,5/7/2025,Shipped,Lucknow,Uttar Pradesh,North,269.94,5/12/2025,309763
209764,14755,8/25/2025,Delivered,Ludhiana,Punjab,North,123.46,8/31/2025,309764
209765,13385,6/10/2025,Delivered,Mumbai,Maharashtra,West,271.55,6/14/2025,309765
209766,15851,2/13/2025,Processing,Bhopal,Madhya Pradesh,Central,146.27,,309766
209767,13270,11/14/2025,Delivered,Mumbai,Maharashtra,West,149.06,11/20/2025,309767
